"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorLevenshtein record1Value","[0] CompanyNameComparatorLevenshtein record2Value","[0] CompanyNameComparatorLevenshtein record1PreprocessedValue","[0] CompanyNameComparatorLevenshtein record2PreprocessedValue","[0] CompanyNameComparatorLevenshtein similarity","[0] CompanyNameComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","us_companies_id_1485","fortune_500_id_1212","0.07692307692307687",,"Urban Airship","Ecolab","Urban Airship","Ecolab","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1117","0.2857142857142857",,"PayScale, Inc.","Paccar","PayScale, Inc.","Paccar","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","us_companies_id_1348","fortune_500_id_1393","0.1333333333333333",,"Panjiva","JetBlue Airways","Panjiva","JetBlue Airways","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1499","0.19047619047619047",,"USSearch","Huntington Bancshares","USSearch","Huntington Bancshares","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","us_companies_id_1485","fortune_500_id_1216","0.25",,"Urban Airship","Truist Financial","Urban Airship","Truist Financial","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1354","0.16666666666666663",,"PayScale, Inc.","Air Products & Chemicals","PayScale, Inc.","Air Products & Chemicals","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1112","0.0714285714285714",,"PayScale, Inc.","U.S. Bancorp","PayScale, Inc.","U.S. Bancorp","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1016","0.2142857142857143",,"USSearch","JPMorgan Chase","USSearch","JPMorgan Chase","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1355","0.2857142857142857",,"PayScale, Inc.","Mosaic","PayScale, Inc.","Mosaic","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1499","0.23809523809523814",,"Sterling Infosystems","Huntington Bancshares","Sterling Infosystems","Huntington Bancshares","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1381","0.19999999999999996",,"Innography","Huntsman","Innography","Huntsman","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1376","0.19999999999999996",,"Relationship Science","Oshkosh","Relationship Science","Oshkosh","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1230","0.07407407407407407",,"CGI","Discover Financial Services","CGI","Discover Financial Services","0.07407407407407407","0.07407407407407407"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1424","0.15000000000000002",,"MuckRock.com","Builders FirstSource","MuckRock.com","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1016","0.19999999999999996",,"Sterling Infosystems","JPMorgan Chase","Sterling Infosystems","JPMorgan Chase","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1115","fortune_500_id_1083","0.11538461538461542",,"Copyright Clearance Center","Deere","Copyright Clearance Center","Deere","0.11538461538461542","0.11538461538461542"
"LinearCombinationMatchingRule","us_companies_id_1309","fortune_500_id_1349","0.25",,"Municode","AGCO","Municode","AGCO","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1381","0.2222222222222222",,"Jurispect","Huntsman","Jurispect","Huntsman","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1480","0.0",,"USSearch","Olin","USSearch","Olin","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1502","fortune_500_id_1342","0.11111111111111116",,"Way Better Patents","Eastman Chemical","Way Better Patents","Eastman Chemical","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1265","fortune_500_id_1230","0.2222222222222222",,"Legal Science Partners","Discover Financial Services","Legal Science Partners","Discover Financial Services","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","us_companies_id_1502","fortune_500_id_1102","0.0",,"Way Better Patents","3M","Way Better Patents","3M","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1243","0.16666666666666663",,"USSearch","State Street","USSearch","State Street","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1243","0.16666666666666663",,"Intelius","State Street","Intelius","State Street","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1502","fortune_500_id_1349","0.05555555555555558",,"Way Better Patents","AGCO","Way Better Patents","AGCO","0.05555555555555558","0.05555555555555558"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1349","0.1428571428571429",,"PayScale, Inc.","AGCO","PayScale, Inc.","AGCO","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1381","0.15000000000000002",,"Relationship Science","Huntsman","Relationship Science","Huntsman","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1485","fortune_500_id_1469","0.23076923076923073",,"Urban Airship","Celanese","Urban Airship","Celanese","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1480","0.25",,"Intelius","Olin","Intelius","Olin","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1410","0.16666666666666663",,"Docket Alarm, Inc.","KeyCorp","Docket Alarm, Inc.","KeyCorp","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1102","0.0",,"PayScale, Inc.","3M","PayScale, Inc.","3M","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1243","0.0",,"CGI","State Street","CGI","State Street","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1151","0.33333333333333337",,"Jurispect","DuPont","Jurispect","DuPont","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1024","0.15000000000000002",,"Sterling Infosystems","Bank of America","Sterling Infosystems","Bank of America","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1390","0.09999999999999998",,"Innography","Westlake","Innography","Westlake","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1410","0.16666666666666663",,"MuckRock.com","KeyCorp","MuckRock.com","KeyCorp","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1342","0.1875",,"PayScale, Inc.","Eastman Chemical","PayScale, Inc.","Eastman Chemical","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1480","0.25",,"CGI","Olin","CGI","Olin","0.25","0.25"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1151","0.09999999999999998",,"Innography","DuPont","Innography","DuPont","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1390","0.0",,"Jurispect","Westlake","Jurispect","Westlake","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1138","fortune_500_id_1283","0.045454545454545414",,"Ecodesk","Navistar International","Ecodesk","Navistar International","0.045454545454545414","0.045454545454545414"
"LinearCombinationMatchingRule","us_companies_id_1138","fortune_500_id_1077","0.1428571428571429",,"Ecodesk","Dow","Ecodesk","Dow","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1117","fortune_500_id_1083","0.11111111111111116",,"CostQuest","Deere","CostQuest","Deere","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1430","0.23076923076923073",,"Think Computer Corporation","Owens Corning","Think Computer Corporation","Owens Corning","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","us_companies_id_1265","fortune_500_id_1024","0.13636363636363635",,"Legal Science Partners","Bank of America","Legal Science Partners","Bank of America","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1151","0.09999999999999998",,"Relationship Science","DuPont","Relationship Science","DuPont","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1077","0.0",,"KPMG","Dow","KPMG","Dow","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1376","0.0714285714285714",,"PayScale, Inc.","Oshkosh","PayScale, Inc.","Oshkosh","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1390","0.15000000000000002",,"Relationship Science","Westlake","Relationship Science","Westlake","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1230","0.18518518518518523",,"Intelius","Discover Financial Services","Intelius","Discover Financial Services","0.18518518518518523","0.18518518518518523"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1212","0.16666666666666663",,"CGI","Ecolab","CGI","Ecolab","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1424","0.15000000000000002",,"Docket Alarm, Inc.","Builders FirstSource","Docket Alarm, Inc.","Builders FirstSource","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1430","0.19999999999999996",,"Sterling Infosystems","Owens Corning","Sterling Infosystems","Owens Corning","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1480","0.08333333333333337",,"MuckRock.com","Olin","MuckRock.com","Olin","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1243","0.0",,"MuckRock.com","State Street","MuckRock.com","State Street","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1216","0.0625",,"CGI","Truist Financial","CGI","Truist Financial","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1008","fortune_500_id_1381","0.0",,"Adaptive","Huntsman","Adaptive","Huntsman","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1261","fortune_500_id_1083","0.0",,"KPMG","Deere","KPMG","Deere","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1469","0.125",,"Intelius","Celanese","Intelius","Celanese","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1490","fortune_500_id_1024","0.19999999999999996",,"USSearch","Bank of America","USSearch","Bank of America","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1208","0.15384615384615385",,"Think Computer Corporation","PPG Industries","Think Computer Corporation","PPG Industries","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1430","0.2777777777777778",,"Docket Alarm, Inc.","Owens Corning","Docket Alarm, Inc.","Owens Corning","0.2777777777777778","0.2777777777777778"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1376","0.0",,"Jurispect","Oshkosh","Jurispect","Oshkosh","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1265","fortune_500_id_1499","0.13636363636363635",,"Legal Science Partners","Huntington Bancshares","Legal Science Partners","Huntington Bancshares","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","us_companies_id_1008","fortune_500_id_1376","0.0",,"Adaptive","Oshkosh","Adaptive","Oshkosh","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1208","0.35",,"Sterling Infosystems","PPG Industries","Sterling Infosystems","PPG Industries","0.35","0.35"
"LinearCombinationMatchingRule","us_companies_id_1265","fortune_500_id_1016","0.13636363636363635",,"Legal Science Partners","JPMorgan Chase","Legal Science Partners","JPMorgan Chase","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","us_companies_id_1138","fortune_500_id_1061","0.09090909090909094",,"Ecodesk","Caterpillar","Ecodesk","Caterpillar","0.09090909090909094","0.09090909090909094"
"LinearCombinationMatchingRule","us_companies_id_1248","fortune_500_id_1179","0.125",,"JJ Keller","Sherwin-Williams","JJ Keller","Sherwin-Williams","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1469","0.125",,"CGI","Celanese","CGI","Celanese","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1307","fortune_500_id_1230","0.14814814814814814",,"MuckRock.com","Discover Financial Services","MuckRock.com","Discover Financial Services","0.14814814814814814","0.14814814814814814"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1349","0.09999999999999998",,"Innography","AGCO","Innography","AGCO","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1468","fortune_500_id_1410","0.23076923076923073",,"Think Computer Corporation","KeyCorp","Think Computer Corporation","KeyCorp","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","us_companies_id_1265","fortune_500_id_1283","0.13636363636363635",,"Legal Science Partners","Navistar International","Legal Science Partners","Navistar International","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1216","0.1875",,"Intelius","Truist Financial","Intelius","Truist Financial","0.1875","0.1875"
"LinearCombinationMatchingRule","us_companies_id_1485","fortune_500_id_1410","0.15384615384615385",,"Urban Airship","KeyCorp","Urban Airship","KeyCorp","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1342","0.0625",,"Innography","Eastman Chemical","Innography","Eastman Chemical","0.0625","0.0625"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1349","0.11111111111111116",,"Jurispect","AGCO","Jurispect","AGCO","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","us_companies_id_1235","fortune_500_id_1102","0.0",,"Innography","3M","Innography","3M","0.0","0.0"
"LinearCombinationMatchingRule","us_companies_id_1239","fortune_500_id_1212","0.125",,"Intelius","Ecolab","Intelius","Ecolab","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1080","fortune_500_id_1430","0.15384615384615385",,"CGI","Owens Corning","CGI","Owens Corning","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","us_companies_id_1401","fortune_500_id_1179","0.19999999999999996",,"Relationship Science","Sherwin-Williams","Relationship Science","Sherwin-Williams","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","us_companies_id_1354","fortune_500_id_1390","0.1428571428571429",,"PayScale, Inc.","Westlake","PayScale, Inc.","Westlake","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","us_companies_id_1445","fortune_500_id_1212","0.09999999999999998",,"Sterling Infosystems","Ecolab","Sterling Infosystems","Ecolab","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","us_companies_id_1252","fortune_500_id_1342","0.125",,"Jurispect","Eastman Chemical","Jurispect","Eastman Chemical","0.125","0.125"
"LinearCombinationMatchingRule","us_companies_id_1131","fortune_500_id_1208","0.11111111111111116",,"Docket Alarm, Inc.","PPG Industries","Docket Alarm, Inc.","PPG Industries","0.11111111111111116","0.11111111111111116"
